,email_id,content,topics
866,867,"['jeffbrenda', 'pleas', 'author', 'follow', 'product', 'approv', 'custom', 'expect', 'see', '114', 'pge', 'citygatedaili', 'physic', 'bom', 'physic', 'monthli', 'index', 'physic', 'malindaili', 'physic', 'bom', 'physic', 'monthli', 'index', 'physic', 'keystonemonthli', 'index', 'physic', 'socal', 'borderdaili', 'physic', 'bom', 'physic', 'monthli', 'index', 'physic', 'pge', 'topockdaili', 'physic', 'bom', 'physic', 'monthli', 'index', 'physic', 'pleas', 'approv', 'forward', 'dale', 'neuner', 'thank', 'phillip']","[(9, '0.887*""physic"" + 0.005*""index"" + 0.005*""borderdaili"" + 0.005*""malindaili"" + 0.005*""keystonemonthli"" + 0.005*""socal"" + 0.005*""monthli"" + 0.005*""thank"" + 0.005*""neuner"" + 0.005*""topockdaili""'), (4, '0.520*""index"" + 0.212*""pleas"" + 0.110*""thank"" + 0.007*""physic"" + 0.007*""socal"" + 0.007*""malindaili"" + 0.007*""keystonemonthli"" + 0.007*""monthli"" + 0.007*""neuner"" + 0.007*""dale""'), (5, '0.525*""bom"" + 0.138*""borderdaili"" + 0.138*""keystonemonthli"" + 0.009*""physic"" + 0.009*""pge"" + 0.009*""malindaili"" + 0.009*""socal"" + 0.009*""topockdaili"" + 0.009*""thank"" + 0.009*""neuner""'), (13, '0.436*""approv"" + 0.225*""expect"" + 0.014*""monthli"" + 0.014*""physic"" + 0.014*""borderdaili"" + 0.014*""malindaili"" + 0.014*""keystonemonthli"" + 0.014*""socal"" + 0.014*""forward"" + 0.014*""thank""'), (8, '0.225*""malindaili"" + 0.225*""follow"" + 0.225*""socal"" + 0.014*""index"" + 0.014*""physic"" + 0.014*""borderdaili"" + 0.014*""keystonemonthli"" + 0.014*""monthli"" + 0.014*""thank"" + 0.014*""neuner""'), (2, '0.390*""citygatedaili"" + 0.025*""index"" + 0.024*""physic"" + 0.024*""malindaili"" + 0.024*""keystonemonthli"" + 0.024*""socal"" + 0.024*""monthli"" + 0.024*""borderdaili"" + 0.024*""thank"" + 0.024*""neuner""'), (12, '0.285*""author"" + 0.285*""custom"" + 0.019*""pleas"" + 0.018*""bom"" + 0.018*""approv"" + 0.018*""physic"" + 0.018*""borderdaili"" + 0.018*""dale"" + 0.018*""socal"" + 0.018*""malindaili""'), (6, '0.038*""physic"" + 0.038*""borderdaili"" + 0.038*""forward"" + 0.038*""malindaili"" + 0.038*""keystonemonthli"" + 0.038*""socal"" + 0.038*""monthli"" + 0.038*""thank"" + 0.038*""neuner"" + 0.038*""topockdaili""'), (0, '0.225*""forward"" + 0.225*""phillip"" + 0.225*""jeffbrenda"" + 0.014*""physic"" + 0.014*""author"" + 0.014*""keystonemonthli"" + 0.014*""socal"" + 0.014*""borderdaili"" + 0.014*""index"" + 0.014*""topockdaili""'), (11, '0.390*""see"" + 0.024*""physic"" + 0.024*""topockdaili"" + 0.024*""malindaili"" + 0.024*""keystonemonthli"" + 0.024*""socal"" + 0.024*""monthli"" + 0.024*""borderdaili"" + 0.024*""thank"" + 0.024*""neuner""')]"
867,868,"['call', 'I', 'cant', 'get']","[(9, '0.250*""call"" + 0.250*""I"" + 0.250*""cant"" + 0.250*""get""'), (2, '0.250*""call"" + 0.250*""I"" + 0.250*""cant"" + 0.250*""get""'), (0, '0.250*""call"" + 0.250*""I"" + 0.250*""cant"" + 0.250*""get""'), (11, '0.250*""call"" + 0.250*""I"" + 0.250*""cant"" + 0.250*""get""'), (5, '0.250*""call"" + 0.250*""I"" + 0.250*""cant"" + 0.250*""get""'), (6, '0.842*""I"" + 0.053*""call"" + 0.053*""cant"" + 0.053*""get""'), (10, '0.250*""call"" + 0.250*""I"" + 0.250*""cant"" + 0.250*""get""'), (3, '0.250*""call"" + 0.250*""I"" + 0.250*""cant"" + 0.250*""get""'), (14, '0.250*""call"" + 0.250*""I"" + 0.250*""cant"" + 0.250*""get""'), (7, '0.842*""get"" + 0.053*""call"" + 0.053*""I"" + 0.053*""cant""')]"
868,869,"['forecast', 'socal', 'demandrecstorag', 'look', 'like', 'need', 'ga', 'ehrenbergth', 'swing', 'receipt', 'point', '98', '99']","[(1, '0.372*""98"" + 0.372*""swing"" + 0.023*""ehrenbergth"" + 0.023*""ga"" + 0.023*""point"" + 0.023*""receipt"" + 0.023*""forecast"" + 0.023*""demandrecstorag"" + 0.023*""like"" + 0.023*""socal""'), (13, '0.077*""ehrenbergth"" + 0.077*""ga"" + 0.077*""98"" + 0.077*""point"" + 0.077*""receipt"" + 0.077*""swing"" + 0.077*""forecast"" + 0.077*""demandrecstorag"" + 0.077*""like"" + 0.077*""socal""'), (14, '0.077*""ehrenbergth"" + 0.077*""ga"" + 0.077*""98"" + 0.077*""point"" + 0.077*""receipt"" + 0.077*""swing"" + 0.077*""forecast"" + 0.077*""demandrecstorag"" + 0.077*""like"" + 0.077*""socal""'), (2, '0.077*""ehrenbergth"" + 0.077*""ga"" + 0.077*""98"" + 0.077*""point"" + 0.077*""receipt"" + 0.077*""swing"" + 0.077*""forecast"" + 0.077*""demandrecstorag"" + 0.077*""like"" + 0.077*""socal""'), (8, '0.372*""point"" + 0.372*""need"" + 0.023*""swing"" + 0.023*""ga"" + 0.023*""98"" + 0.023*""receipt"" + 0.023*""forecast"" + 0.023*""ehrenbergth"" + 0.023*""demandrecstorag"" + 0.023*""look""'), (10, '0.571*""ehrenbergth"" + 0.036*""ga"" + 0.036*""98"" + 0.036*""point"" + 0.036*""receipt"" + 0.036*""swing"" + 0.036*""forecast"" + 0.036*""demandrecstorag"" + 0.036*""like"" + 0.036*""socal""'), (9, '0.077*""ehrenbergth"" + 0.077*""ga"" + 0.077*""98"" + 0.077*""point"" + 0.077*""receipt"" + 0.077*""swing"" + 0.077*""forecast"" + 0.077*""demandrecstorag"" + 0.077*""like"" + 0.077*""socal""'), (12, '0.372*""99"" + 0.372*""demandrecstorag"" + 0.023*""swing"" + 0.023*""98"" + 0.023*""point"" + 0.023*""receipt"" + 0.023*""forecast"" + 0.023*""ehrenbergth"" + 0.023*""look"" + 0.023*""like""'), (6, '0.077*""ehrenbergth"" + 0.077*""ga"" + 0.077*""98"" + 0.077*""point"" + 0.077*""receipt"" + 0.077*""swing"" + 0.077*""forecast"" + 0.077*""demandrecstorag"" + 0.077*""like"" + 0.077*""socal""'), (11, '0.077*""ehrenbergth"" + 0.077*""ga"" + 0.077*""98"" + 0.077*""point"" + 0.077*""receipt"" + 0.077*""swing"" + 0.077*""forecast"" + 0.077*""demandrecstorag"" + 0.077*""like"" + 0.077*""socal""')]"
869,870,"['jeffbrenda', 'pleas', 'author', 'forward', 'tara', 'sweitzer', 'pleas', 'set', 'follow', 'abil', 'setup', 'manag', 'product', 'stack', 'manag', 'steve', 'south', 'tori', 'kuykendal', 'jani', 'tholt', 'frank', 'ermi', 'matt', 'lenhart', 'note', 'the', 'type', 'product', 'trader', 'manag', 'le', '1', 'month', 'physic', 'west', 'also', 'pleas', 'grant', 'access', 'password', 'enabl', 'trader', 'execut', 'book', 'book', 'trade', 'eol', 'If', 'possibl', 'restrict', 'execut', 'author', 'product', 'first', '3', 'month', 'thank', 'phillip', 'allen']","[(11, '0.170*""frank"" + 0.170*""forward"" + 0.170*""grant"" + 0.011*""physic"" + 0.011*""access"" + 0.011*""also"" + 0.011*""enabl"" + 0.011*""1"" + 0.011*""month"" + 0.011*""west""'), (4, '0.170*""tori"" + 0.170*""also"" + 0.170*""the"" + 0.011*""password"" + 0.011*""access"" + 0.011*""grant"" + 0.011*""enabl"" + 0.011*""1"" + 0.011*""month"" + 0.011*""book""'), (13, '0.129*""lenhart"" + 0.129*""physic"" + 0.129*""allen"" + 0.129*""south"" + 0.129*""1"" + 0.008*""pleas"" + 0.008*""month"" + 0.008*""password"" + 0.008*""grant"" + 0.008*""access""'), (7, '0.170*""If"" + 0.170*""3"" + 0.170*""phillip"" + 0.011*""month"" + 0.011*""grant"" + 0.011*""also"" + 0.011*""west"" + 0.011*""password"" + 0.011*""le"" + 0.011*""1""'), (2, '0.284*""book"" + 0.147*""jani"" + 0.147*""le"" + 0.009*""product"" + 0.009*""also"" + 0.009*""west"" + 0.009*""phillip"" + 0.009*""grant"" + 0.009*""password"" + 0.009*""1""'), (8, '0.371*""pleas"" + 0.129*""note"" + 0.129*""restrict"" + 0.008*""west"" + 0.008*""month"" + 0.008*""grant"" + 0.008*""also"" + 0.008*""password"" + 0.008*""1"" + 0.008*""physic""'), (9, '0.170*""abil"" + 0.170*""west"" + 0.170*""follow"" + 0.011*""execut"" + 0.011*""trader"" + 0.011*""password"" + 0.011*""access"" + 0.011*""grant"" + 0.011*""also"" + 0.011*""month""'), (6, '0.170*""possibl"" + 0.170*""matt"" + 0.170*""sweitzer"" + 0.011*""physic"" + 0.011*""access"" + 0.011*""grant"" + 0.011*""also"" + 0.011*""enabl"" + 0.011*""1"" + 0.011*""month""'), (10, '0.284*""month"" + 0.147*""first"" + 0.147*""ermi"" + 0.009*""also"" + 0.009*""access"" + 0.009*""grant"" + 0.009*""enabl"" + 0.009*""west"" + 0.009*""book"" + 0.009*""physic""'), (12, '0.272*""manag"" + 0.095*""tholt"" + 0.095*""enabl"" + 0.095*""access"" + 0.095*""trade"" + 0.095*""eol"" + 0.006*""grant"" + 0.006*""also"" + 0.006*""1"" + 0.006*""physic""')]"
870,871,"['mari', 'receiv', 'email', '17', 'messag', 'pleas', 'tri', 'phillip']","[(6, '0.125*""mari"" + 0.125*""receiv"" + 0.125*""email"" + 0.125*""17"" + 0.125*""messag"" + 0.125*""pleas"" + 0.125*""tri"" + 0.125*""phillip""'), (12, '0.125*""mari"" + 0.125*""receiv"" + 0.125*""email"" + 0.125*""17"" + 0.125*""messag"" + 0.125*""pleas"" + 0.125*""tri"" + 0.125*""phillip""'), (13, '0.125*""mari"" + 0.125*""receiv"" + 0.125*""email"" + 0.125*""17"" + 0.125*""messag"" + 0.125*""pleas"" + 0.125*""tri"" + 0.125*""phillip""'), (14, '0.696*""17"" + 0.043*""mari"" + 0.043*""receiv"" + 0.043*""email"" + 0.043*""messag"" + 0.043*""pleas"" + 0.043*""tri"" + 0.043*""phillip""'), (10, '0.696*""tri"" + 0.043*""mari"" + 0.043*""receiv"" + 0.043*""email"" + 0.043*""17"" + 0.043*""messag"" + 0.043*""pleas"" + 0.043*""phillip""'), (11, '0.696*""pleas"" + 0.043*""mari"" + 0.043*""receiv"" + 0.043*""email"" + 0.043*""17"" + 0.043*""messag"" + 0.043*""tri"" + 0.043*""phillip""'), (0, '0.125*""mari"" + 0.125*""receiv"" + 0.125*""email"" + 0.125*""17"" + 0.125*""messag"" + 0.125*""pleas"" + 0.125*""tri"" + 0.125*""phillip""'), (4, '0.696*""mari"" + 0.043*""receiv"" + 0.043*""email"" + 0.043*""17"" + 0.043*""messag"" + 0.043*""pleas"" + 0.043*""tri"" + 0.043*""phillip""'), (9, '0.125*""mari"" + 0.125*""receiv"" + 0.125*""email"" + 0.125*""17"" + 0.125*""messag"" + 0.125*""pleas"" + 0.125*""tri"" + 0.125*""phillip""'), (2, '0.696*""phillip"" + 0.043*""mari"" + 0.043*""receiv"" + 0.043*""email"" + 0.043*""17"" + 0.043*""messag"" + 0.043*""pleas"" + 0.043*""tri""')]"
871,872,"['Hi', 'We', 'recent', 'face', 'question', 'concern', 'cement', 'floor', 'finish', 'here', 'found', 'oringin', 'plan', 'stamp', 'pigment', 'color', 'ad', 'cement', 'plant', 'stain', 'accent', 'highlight', 'simul', 'sautillo', 'tile', 'our', 'project', 'rather', 'larg', '2900', 'sq', 'ft', 'SB', 'hous', '1800', 'sq', 'ft', 'porch', 'surround', 'lot', 'cement', 'approx', '160', 'sq', 'yd', 'after', 'look', 'cost', 'chang', 'mind', 'rather', 'quickli', 'labor', 'stamp', 'crew', '250000', 'davi', 'color', 'stain', '4lb', 'per', 'yd', 'x', '100', 'yd', 'x', '18', 'lb', '720000', 'these', 'beyond', 'cost', 'concret', 'actual', 'result', 'took', 'truck', 'trailer', 'mexico', 'handpick', 'sautillo', 'tile', 'insid', 'hous', 'chang', 'color', 'cement', 'porch', '1lb', 'per', 'yd', 'mix', 'color', 'ad', 'overrun', 'tile', 'left', 'stringer', 'porch', 'accent', 'acid', 'etch', 'stain', 'tile', 'transport', '300000', 'labor', 'mastic', 'beer', 'tile', 'set', '140000', 'acid', 'stain', 'porch', '35000', 'davi', 'pigment', '15', 'x', '40', 'yd', '60000', 'I', 'get', 'info', 'stain', 'like', 'I', 'order', 'compani', 'web', 'cant', 'rememb', 'hand', 'I', 'order', 'sampl', 'kit', '3500', '7', 'color', 'mix', 'match', 'result', 'want', 'It', 'easi', 'work', 'much', 'like', 'paint', 'water', 'color', 'larg', 'scale', 'hope', 'help', 'matt', 'kizziah']","[(0, '0.118*""like"" + 0.061*""handpick"" + 0.061*""rememb"" + 0.061*""web"" + 0.061*""took"" + 0.061*""info"" + 0.061*""our"" + 0.061*""water"" + 0.061*""1800"" + 0.004*""acid""'), (5, '0.096*""per"" + 0.096*""davi"" + 0.050*""1lb"" + 0.050*""Hi"" + 0.050*""set"" + 0.050*""after"" + 0.050*""3500"" + 0.050*""concret"" + 0.050*""4lb"" + 0.050*""15""'), (2, '0.150*""x"" + 0.150*""I"" + 0.101*""accent"" + 0.052*""It"" + 0.052*""actual"" + 0.052*""simul"" + 0.052*""much"" + 0.052*""surround"" + 0.003*""order"" + 0.003*""140000""'), (6, '0.125*""order"" + 0.125*""pigment"" + 0.065*""truck"" + 0.065*""look"" + 0.065*""left"" + 0.065*""18"" + 0.065*""recent"" + 0.004*""cement"" + 0.004*""etch"" + 0.004*""300000""'), (14, '0.274*""tile"" + 0.058*""plan"" + 0.058*""get"" + 0.058*""lot"" + 0.058*""question"" + 0.058*""highlight"" + 0.058*""transport"" + 0.004*""result"" + 0.004*""pigment"" + 0.004*""rather""'), (7, '0.216*""stain"" + 0.173*""porch"" + 0.045*""work"" + 0.045*""insid"" + 0.045*""mexico"" + 0.045*""match"" + 0.045*""easi"" + 0.045*""matt"" + 0.045*""face"" + 0.003*""yd""'), (8, '0.143*""ad"" + 0.143*""acid"" + 0.074*""7"" + 0.074*""overrun"" + 0.074*""want"" + 0.005*""color"" + 0.005*""140000"" + 0.005*""set"" + 0.005*""left"" + 0.005*""35000""'), (12, '0.143*""larg"" + 0.074*""60000"" + 0.074*""these"" + 0.074*""720000"" + 0.074*""approx"" + 0.074*""compani"" + 0.005*""ad"" + 0.005*""color"" + 0.005*""chang"" + 0.005*""mastic""'), (13, '0.232*""cement"" + 0.118*""chang"" + 0.061*""found"" + 0.061*""kizziah"" + 0.061*""stringer"" + 0.061*""trailer"" + 0.004*""tile"" + 0.004*""transport"" + 0.004*""300000"" + 0.004*""mastic""'), (4, '0.150*""sq"" + 0.101*""mix"" + 0.101*""result"" + 0.052*""paint"" + 0.052*""mind"" + 0.052*""kit"" + 0.052*""40"" + 0.052*""We"" + 0.052*""crew"" + 0.003*""porch""')]"
872,873,"['paa27941', 'sender', 'ownerstrawbalecrestorg', 'preced', 'bulk', 'the', '1999', 'hemp', 'year', 'review', 'the', 'millennium', 'readi', 'issu', '7', 'hemp', 'commerc', 'farm', 'report', 'hcfr', 'onlin', 'start', 'new', 'year', 'hemp', 'good', 'read', 'special', 'issu', 'hcfr', '7', 'found', 'onlin', 'hemphasiscom', 'globalhempcom', 'hemp', 'cyberfarmcom', 'httpwwwhemphasiscom', 'httpwwwglobalhempcommediamagazineshcfr1999decembertocshtml', 'httpwwwhempcyberfarmcompstindexhtml', 'thi', 'issu', 'also', 'post', 'soon', 'possibl', 'httpwwwhemptradecomhcfr', 'httpwwwhemppagescomhwmaghtml', 'IN', 'thi', 'issu', 'part', 'one', 'editori', 'To', 'editor', 'the', 'year', 'review', 'the', 'top', 'stori', 'genet', 'modifi', 'hemp', 'part', 'two', 'harvest', 'notebook', 'part', 'iii', '1', 'poor', 'organ', 'farm', 'practic', 'produc', 'poor', 'yield', '2', 'hemp', 'report', 'updat', 'northern', 'ontario', 'performancebas', 'industri', 'hemp', 'fibr', 'will', 'drive', 'industri', 'procur', '21st', 'centuri', 'part', 'II', 'part', 'three', 'benchmark', 'studi', 'hemp', 'use', 'commun', 'strategi', 'By', 'number', 'the', 'hcfr', 'list', 'histor', 'hemp', 'highlight', 'associ', 'new', 'northern', 'hemp', 'gather', 'hazelton', 'BC', 'upcom', 'industri', 'event', 'guelph', 'organ', 'show', 'paperweek', '2000', 'hemp', '2000', 'santa', 'cruz', 'industri', 'hemp', 'expo']","[(14, '0.155*""report"" + 0.080*""paa27941"" + 0.080*""event"" + 0.080*""editor"" + 0.080*""httpwwwhemphasiscom"" + 0.080*""expo"" + 0.005*""year"" + 0.005*""hcfr"" + 0.005*""part"" + 0.005*""hemp""'), (1, '0.144*""poor"" + 0.074*""2"" + 0.074*""IN"" + 0.074*""By"" + 0.074*""possibl"" + 0.074*""hemphasiscom"" + 0.074*""studi"" + 0.005*""hemp"" + 0.005*""will"" + 0.005*""drive""'), (13, '0.210*""industri"" + 0.055*""also"" + 0.055*""fibr"" + 0.055*""good"" + 0.055*""21st"" + 0.055*""notebook"" + 0.055*""santa"" + 0.055*""top"" + 0.055*""harvest"" + 0.055*""paperweek""'), (6, '0.441*""hemp"" + 0.112*""hcfr"" + 0.076*""thi"" + 0.039*""ownerstrawbalecrestorg"" + 0.039*""millennium"" + 0.039*""1"" + 0.039*""read"" + 0.003*""poor"" + 0.003*""northern"" + 0.002*""II""'), (2, '0.151*""year"" + 0.102*""organ"" + 0.102*""new"" + 0.052*""hazelton"" + 0.052*""drive"" + 0.052*""centuri"" + 0.052*""1999"" + 0.052*""produc"" + 0.052*""benchmark"" + 0.052*""genet""'), (7, '0.182*""7"" + 0.094*""one"" + 0.094*""highlight"" + 0.094*""procur"" + 0.006*""hemp"" + 0.006*""industri"" + 0.006*""fibr"" + 0.006*""will"" + 0.006*""centuri"" + 0.006*""21st""'), (10, '0.094*""practic"" + 0.094*""three"" + 0.094*""II"" + 0.094*""yield"" + 0.094*""found"" + 0.006*""hemp"" + 0.006*""procur"" + 0.006*""centuri"" + 0.006*""drive"" + 0.006*""fibr""'), (3, '0.292*""the"" + 0.062*""show"" + 0.062*""associ"" + 0.062*""performancebas"" + 0.062*""iii"" + 0.062*""upcom"" + 0.062*""To"" + 0.004*""hemp"" + 0.004*""drive"" + 0.004*""industri""'), (8, '0.292*""part"" + 0.062*""stori"" + 0.062*""commun"" + 0.062*""strategi"" + 0.062*""post"" + 0.062*""cyberfarmcom"" + 0.062*""cruz"" + 0.004*""farm"" + 0.004*""hemp"" + 0.004*""poor""'), (11, '0.135*""farm"" + 0.070*""bulk"" + 0.070*""modifi"" + 0.070*""httpwwwhemppagescomhwmaghtml"" + 0.070*""gather"" + 0.070*""ontario"" + 0.070*""number"" + 0.070*""two"" + 0.004*""hemp"" + 0.004*""the""')]"
873,874,"['4dde116dbca1d3118b130080c840baad02cd53ppimsservicesmcmasterca', 'from', 'wesko', 'georg', 'gweskoppimsservicesmcmasterca', 'To', 'strawbalecrestorg', 'subject', 'radiant', 'heat', 'date', 'tue', '4', 'jan', '2000', '112829', '0500', 'mimevers', '10', 'xmailer', 'internet', 'mail', 'servic', '55265021', 'contenttyp', 'multipartaltern', 'nextpart00101bf56d0c002317', 'contenttyp', 'textplain', 'charsetiso88591', 'sender', 'ownerstrawbalecrestorg', 'preced', 'bulk', 'there', 'number', 'excel', 'site', 'radiant', 'heat', 'includ', 'magazin', 'fine', 'homebuild', 'junejuli', '1992', 'issu', 'radiant', 'panel', 'associ', 'ashra', 'chapter', '6', 'radiantecradi', 'heat', 'system', 'radiantec', 'follow', 'web', 'site', 'httpwwwtwapanelscah', 'indexhtml', 'the', 'good', 'start', 'site', 'number', 'good', 'link', 'let', 'know', 'make', 'search']","[(7, '0.183*""good"" + 0.095*""georg"" + 0.095*""know"" + 0.095*""search"" + 0.095*""radiantec"" + 0.095*""bulk"" + 0.006*""junejuli"" + 0.006*""panel"" + 0.006*""issu"" + 0.006*""1992""'), (10, '0.115*""jan"" + 0.115*""radiantecradi"" + 0.115*""ownerstrawbalecrestorg"" + 0.115*""mail"" + 0.115*""there"" + 0.007*""1992"" + 0.007*""panel"" + 0.007*""homebuild"" + 0.007*""issu"" + 0.007*""fine""'), (5, '0.203*""httpwwwtwapanelscah"" + 0.013*""junejuli"" + 0.013*""homebuild"" + 0.013*""associ"" + 0.013*""panel"" + 0.013*""issu"" + 0.013*""1992"" + 0.013*""chapter"" + 0.013*""includ"" + 0.013*""site""'), (13, '0.170*""magazin"" + 0.170*""strawbalecrestorg"" + 0.011*""1992"" + 0.011*""fine"" + 0.011*""ashra"" + 0.011*""associ"" + 0.011*""panel"" + 0.011*""issu"" + 0.011*""6"" + 0.011*""junejuli""'), (2, '0.129*""system"" + 0.129*""charsetiso88591"" + 0.129*""follow"" + 0.129*""112829"" + 0.008*""issu"" + 0.008*""homebuild"" + 0.008*""associ"" + 0.008*""panel"" + 0.008*""chapter"" + 0.008*""1992""'), (6, '0.147*""make"" + 0.147*""sender"" + 0.147*""textplain"" + 0.009*""junejuli"" + 0.009*""magazin"" + 0.009*""associ"" + 0.009*""panel"" + 0.009*""issu"" + 0.009*""1992"" + 0.009*""chapter""'), (1, '0.095*""homebuild"" + 0.095*""10"" + 0.095*""preced"" + 0.095*""4"" + 0.095*""excel"" + 0.095*""6"" + 0.095*""fine"" + 0.006*""site"" + 0.006*""includ"" + 0.006*""chapter""'), (12, '0.272*""heat"" + 0.095*""issu"" + 0.095*""ashra"" + 0.095*""indexhtml"" + 0.095*""gweskoppimsservicesmcmasterca"" + 0.006*""good"" + 0.006*""panel"" + 0.006*""associ"" + 0.006*""1992"" + 0.006*""includ""'), (4, '0.272*""site"" + 0.183*""contenttyp"" + 0.095*""chapter"" + 0.095*""from"" + 0.006*""number"" + 0.006*""junejuli"" + 0.006*""issu"" + 0.006*""homebuild"" + 0.006*""1992"" + 0.006*""fine""'), (14, '0.115*""0500"" + 0.115*""includ"" + 0.115*""link"" + 0.115*""servic"" + 0.115*""web"" + 0.007*""issu"" + 0.007*""ashra"" + 0.007*""associ"" + 0.007*""panel"" + 0.007*""chapter""')]"
874,875,"['receiv', 'file', 'It', 'work', 'good', 'job']","[(9, '0.167*""receiv"" + 0.167*""file"" + 0.167*""It"" + 0.167*""work"" + 0.167*""good"" + 0.167*""job""'), (0, '0.167*""receiv"" + 0.167*""file"" + 0.167*""It"" + 0.167*""work"" + 0.167*""good"" + 0.167*""job""'), (12, '0.167*""receiv"" + 0.167*""file"" + 0.167*""It"" + 0.167*""work"" + 0.167*""good"" + 0.167*""job""'), (11, '0.167*""receiv"" + 0.167*""file"" + 0.167*""It"" + 0.167*""work"" + 0.167*""good"" + 0.167*""job""'), (2, '0.167*""receiv"" + 0.167*""file"" + 0.167*""It"" + 0.167*""work"" + 0.167*""good"" + 0.167*""job""'), (6, '0.444*""receiv"" + 0.444*""good"" + 0.028*""file"" + 0.028*""It"" + 0.028*""work"" + 0.028*""job""'), (5, '0.444*""work"" + 0.444*""job"" + 0.028*""receiv"" + 0.028*""file"" + 0.028*""It"" + 0.028*""good""'), (7, '0.167*""receiv"" + 0.167*""file"" + 0.167*""It"" + 0.167*""work"" + 0.167*""good"" + 0.167*""job""'), (8, '0.167*""receiv"" + 0.167*""file"" + 0.167*""It"" + 0.167*""work"" + 0.167*""good"" + 0.167*""job""'), (13, '0.762*""It"" + 0.048*""receiv"" + 0.048*""file"" + 0.048*""work"" + 0.048*""good"" + 0.048*""job""')]"
875,876,"['pleas', 'give', 'call', '5038052117', 'I', 'need', 'discu', 'someth']","[(8, '0.125*""pleas"" + 0.125*""give"" + 0.125*""call"" + 0.125*""5038052117"" + 0.125*""I"" + 0.125*""need"" + 0.125*""discu"" + 0.125*""someth""'), (10, '0.125*""pleas"" + 0.125*""give"" + 0.125*""call"" + 0.125*""5038052117"" + 0.125*""I"" + 0.125*""need"" + 0.125*""discu"" + 0.125*""someth""'), (11, '0.421*""I"" + 0.421*""discu"" + 0.026*""pleas"" + 0.026*""give"" + 0.026*""call"" + 0.026*""5038052117"" + 0.026*""need"" + 0.026*""someth""'), (4, '0.696*""call"" + 0.043*""pleas"" + 0.043*""give"" + 0.043*""5038052117"" + 0.043*""I"" + 0.043*""need"" + 0.043*""discu"" + 0.043*""someth""'), (0, '0.125*""pleas"" + 0.125*""give"" + 0.125*""call"" + 0.125*""5038052117"" + 0.125*""I"" + 0.125*""need"" + 0.125*""discu"" + 0.125*""someth""'), (13, '0.125*""pleas"" + 0.125*""give"" + 0.125*""call"" + 0.125*""5038052117"" + 0.125*""I"" + 0.125*""need"" + 0.125*""discu"" + 0.125*""someth""'), (6, '0.696*""give"" + 0.043*""pleas"" + 0.043*""call"" + 0.043*""5038052117"" + 0.043*""I"" + 0.043*""need"" + 0.043*""discu"" + 0.043*""someth""'), (1, '0.125*""pleas"" + 0.125*""give"" + 0.125*""call"" + 0.125*""5038052117"" + 0.125*""I"" + 0.125*""need"" + 0.125*""discu"" + 0.125*""someth""'), (7, '0.125*""pleas"" + 0.125*""give"" + 0.125*""call"" + 0.125*""5038052117"" + 0.125*""I"" + 0.125*""need"" + 0.125*""discu"" + 0.125*""someth""'), (14, '0.696*""pleas"" + 0.043*""give"" + 0.043*""call"" + 0.043*""5038052117"" + 0.043*""I"" + 0.043*""need"" + 0.043*""discu"" + 0.043*""someth""')]"
